rank,feature,mean_abs_shap
300,cnn_embedding_057,0.0037857844202591195
301,cnn_embedding_848,0.0037707300236320407
302,cnn_embedding_776,0.0037607638235002128
303,cnn_embedding_133,0.003756735127211641
304,cnn_embedding_1155,0.003743043830723991
305,cnn_embedding_471,0.003742391788719601
306,cnn_embedding_233,0.0037323478742656846
307,cnn_embedding_189,0.0037286146383053165
308,cnn_embedding_1303,0.0037141256902373243
309,cnn_embedding_794,0.0037030129854258576
310,cnn_embedding_146,0.003695792406347209
311,cnn_embedding_1768,0.0036885277729652444
312,cnn_embedding_792,0.0036478881984933764
313,cnn_embedding_1407,0.003640817551257669
314,cnn_embedding_1460,0.00362938123673473
315,cnn_embedding_1664,0.0036238181767345168
316,cnn_embedding_1284,0.003622167814256727
317,cnn_embedding_1684,0.0036212669442221568
318,cnn_embedding_1477,0.0036116023707037925
319,cnn_embedding_651,0.003610386373622987
320,cnn_embedding_1819,0.0036034396808304336
321,cnn_embedding_1328,0.0036019211902242887
322,cnn_embedding_789,0.003595971268580911
323,cnn_embedding_401,0.0035920518185577066
324,cnn_embedding_1265,0.0035726969341283166
325,cnn_embedding_464,0.003566101760213769
326,cnn_embedding_720,0.0035599673654260755
327,cnn_embedding_274,0.003558299224039274
328,cnn_embedding_878,0.0035571672947796174
329,cnn_embedding_027,0.0035523274356989987
330,cnn_embedding_908,0.003546590545930428
331,cnn_embedding_983,0.0035419909991389886
332,cnn_embedding_190,0.0035413876791778875
333,cnn_embedding_510,0.003535200874466682
334,cnn_embedding_655,0.003534953659425355
335,cnn_embedding_389,0.0035267401452472313
336,cnn_embedding_1816,0.0035219448392993513
337,cnn_embedding_1262,0.0035063191438489127
338,cnn_embedding_240,0.003497077011161309
339,cnn_embedding_1574,0.003496617368213606
340,cnn_embedding_1709,0.0034931123720127744
341,cnn_embedding_1571,0.0034893450739517107
342,cnn_embedding_2015,0.0034831173537277493
343,cnn_embedding_671,0.003482436681991885
344,cnn_embedding_1911,0.0034782971542028918
345,cnn_embedding_1504,0.0034649546509939455
346,cnn_embedding_1098,0.0034635762692403205
347,cnn_embedding_247,0.003445929138450765
348,cnn_embedding_223,0.0034446768857492316
349,cnn_embedding_1352,0.0034443745251735436
350,cnn_embedding_1246,0.003440439905745052
351,cnn_embedding_031,0.003436037234990863
352,cnn_embedding_1062,0.0034345326693312472
353,cnn_embedding_1781,0.003422586505820391
354,cnn_embedding_1126,0.0034215254338150203
355,cnn_embedding_380,0.0034197647751170734
356,cnn_embedding_610,0.0034169293251054
357,cnn_embedding_1688,0.003414956032983696
358,cnn_embedding_862,0.0034145504788227754
359,cnn_embedding_1882,0.003412362984636985
360,cnn_embedding_1801,0.003410767804702175
361,cnn_embedding_1829,0.0034049958827466753
362,cnn_embedding_885,0.0034025516090139263
363,cnn_embedding_1119,0.003401018628707675
364,cnn_embedding_1490,0.003400695646469387
365,cnn_embedding_1023,0.003384871996182426
366,cnn_embedding_1900,0.0033745243709972783
367,cnn_embedding_2020,0.0033696697916951734
368,cnn_embedding_1592,0.0033665950450938453
369,cnn_embedding_806,0.0033651701578989446
370,cnn_embedding_465,0.0033642966055396073
371,cnn_embedding_1317,0.0033598954229319133
372,cnn_embedding_1784,0.0033567478803604445
373,cnn_embedding_1185,0.003352305905636399
374,cnn_embedding_434,0.0033419343851903704
375,cnn_embedding_298,0.003340582817831006
376,cnn_embedding_1946,0.0033357567607641414
377,cnn_embedding_1501,0.0033345119138985524
378,cnn_embedding_1161,0.0033310480918444796
379,cnn_embedding_1510,0.0033301995560321984
380,cnn_embedding_1710,0.0033229220887847077
381,cnn_embedding_273,0.00332064740257465
382,cnn_embedding_436,0.0033201470049917248
383,cnn_embedding_555,0.0033176576645104205
384,cnn_embedding_731,0.003309344192558683
385,cnn_embedding_490,0.0033065478149012506
386,cnn_embedding_123,0.003303798284477466
387,cnn_embedding_1415,0.003303428749518389
388,cnn_embedding_820,0.0033020329313444563
389,cnn_embedding_1194,0.0033019177284074885
390,cnn_embedding_882,0.003295439007374057
391,cnn_embedding_2011,0.0032929387241935615
392,cnn_embedding_1565,0.0032895810311117657
393,cnn_embedding_236,0.003280574651883583
394,cnn_embedding_1472,0.00328055365166513
395,cnn_embedding_1070,0.003274849145185499
396,cnn_embedding_1753,0.0032746183387502015
397,cnn_embedding_988,0.003270025259055842
398,cnn_embedding_1402,0.0032672737740711
399,cnn_embedding_725,0.003263484951151696
400,cnn_embedding_646,0.0032606933299064167
401,cnn_embedding_1555,0.0032605097648357173
402,cnn_embedding_875,0.0032598886922841075
403,cnn_embedding_1803,0.0032588292679633923
404,cnn_embedding_1517,0.0032501653625160998
405,cnn_embedding_1889,0.0032471482821279096
406,cnn_embedding_1359,0.0032465726380266346
407,cnn_embedding_1292,0.003243971383987798
408,cnn_embedding_1015,0.0032419853824237066
409,cnn_embedding_316,0.0032336871295370884
410,cnn_embedding_455,0.003227579224006405
411,cnn_embedding_1451,0.00322655984962239
412,cnn_embedding_2043,0.003223898381492063
413,cnn_embedding_1224,0.003223147937067239
414,cnn_embedding_1818,0.0032220279561840925
415,cnn_embedding_106,0.0032047086937154745
416,cnn_embedding_059,0.0031979325311226603
417,cnn_embedding_139,0.003192510332972631
418,cnn_embedding_1198,0.003190811143895189
419,cnn_embedding_681,0.003188259305421326
420,cnn_embedding_663,0.0031881338711485796
421,cnn_embedding_1642,0.0031762076430368325
422,cnn_embedding_1645,0.003170478472668492
423,cnn_embedding_343,0.0031658347640899365
424,cnn_embedding_415,0.003164429343378572
425,cnn_embedding_805,0.003161335552363198
426,cnn_embedding_1382,0.003154233923908123
427,cnn_embedding_1782,0.003151458826181397
428,cnn_embedding_204,0.00314122645760051
429,cnn_embedding_854,0.0031350632814266532
430,cnn_embedding_1497,0.003129750437537382
431,cnn_embedding_400,0.0031273735631032196
432,cnn_embedding_1034,0.0031226025919544043
433,cnn_embedding_450,0.0031206715784222183
434,cnn_embedding_1508,0.0031168637423206746
435,cnn_embedding_1089,0.0031167244239327374
436,cnn_embedding_1009,0.003111428778098002
437,cnn_embedding_1341,0.003094848869089617
438,cnn_embedding_062,0.0030938589863609423
439,cnn_embedding_007,0.003086778641034016
440,cnn_embedding_802,0.0030843200989458808
441,cnn_embedding_1708,0.0030823840953573267
442,cnn_embedding_365,0.003080696107563341
443,cnn_embedding_904,0.0030793045353902926
444,cnn_embedding_1624,0.003075686057325555
445,cnn_embedding_1594,0.0030752055339604567
446,cnn_embedding_421,0.0030707034934849275
447,cnn_embedding_1584,0.003051752413171016
448,cnn_embedding_309,0.003040871314794913
449,cnn_embedding_872,0.0030365259253102295
450,cnn_embedding_1725,0.003032423130406414
451,cnn_embedding_1513,0.0030300324926706423
452,cnn_embedding_1147,0.003020904373755684
453,cnn_embedding_711,0.003012679231488846
